feedback_id,survey_id,guest_id,store_id,feedback_date,product_name,product_category,seasonal_flag,seasonal_drink_awareness,trial_flag,product_rating,repeat_purchase_intent,sweetness_feedback,price_value_feedback,guest_segment,data_source
PFD-006777,SVY-010640,GST-010640,BB-009,2024-05-24,Blueberry Muffin,bakery,0,1,1,5,5,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-006778,SVY-010641,GST-010641,BB-043,2024-04-26,Pumpkin Spice Latte,espresso,1,1,1,4,2,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-006779,SVY-010642,GST-010642,BB-038,2024-02-23,Pumpkin Spice Latte,espresso,1,1,1,4,2,too_sweet,good_value,loyalty_regular,synthetic
PFD-006780,SVY-010644,GST-010644,BB-068,2024-01-20,Chai Tea Latte,tea,0,0,1,4,3,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-006781,SVY-010646,GST-010646,BB-090,2024-04-02,Turkey Sandwich,food,0,0,1,3,1,balanced,fair,at_risk_guest,synthetic
PFD-006782,SVY-010648,GST-010648,BB-015,2024-03-07,Turkey Sandwich,food,0,0,1,2,2,too_sweet,fair,occasional_guest,synthetic
PFD-006783,SVY-010650,GST-010650,BB-057,2024-02-08,Pumpkin Spice Latte,espresso,1,1,1,3,3,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-006784,SVY-010651,GST-010651,BB-034,2024-04-03,Nitro Cold Brew,cold_brew,0,0,1,4,1,balanced,too_expensive,mobile_first_guest,synthetic
PFD-006785,SVY-010652,GST-010652,BB-054,2024-01-09,Seasonal Cold Brew,cold_brew,1,1,1,4,3,balanced,fair,occasional_guest,synthetic
PFD-006786,SVY-010656,GST-010656,BB-062,2024-04-12,Iced Matcha Latte,tea,0,0,1,3,3,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-006787,SVY-010658,GST-010658,BB-001,2024-04-05,Blueberry Muffin,bakery,0,0,1,4,2,balanced,fair,price_sensitive_guest,synthetic
PFD-006788,SVY-010659,GST-010659,BB-016,2024-06-05,Pumpkin Spice Latte,espresso,1,1,1,5,3,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-006789,SVY-010660,GST-010660,BB-087,2024-01-18,Avocado Toast,food,0,0,1,2,2,balanced,fair,at_risk_guest,synthetic
PFD-006790,SVY-010661,GST-010661,BB-022,2024-04-13,Nitro Cold Brew,cold_brew,0,0,1,4,5,balanced,fair,loyalty_regular,synthetic
PFD-006791,SVY-010662,GST-010662,BB-053,2024-06-22,Pumpkin Spice Latte,espresso,1,1,1,5,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-006792,SVY-010663,GST-010663,BB-030,2024-01-28,Turkey Sandwich,food,0,0,1,4,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-006793,SVY-010664,GST-010664,BB-084,2024-03-27,Chai Tea Latte,tea,0,0,1,3,2,balanced,fair,price_sensitive_guest,synthetic
PFD-006794,SVY-010665,GST-010665,BB-068,2024-03-22,Classic Latte,espresso,0,0,1,4,3,balanced,fair,occasional_guest,synthetic
PFD-006795,SVY-010666,GST-010666,BB-031,2024-05-29,Pumpkin Spice Latte,espresso,1,1,1,3,1,too_sweet,fair,occasional_guest,synthetic
PFD-006796,SVY-010668,GST-010668,BB-040,2024-04-21,Oat Milk Cortado,espresso,0,0,1,3,3,too_sweet,fair,mobile_first_guest,synthetic
PFD-006797,SVY-010669,GST-010669,BB-078,2024-03-13,Pumpkin Spice Latte,espresso,1,1,1,4,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-006798,SVY-010670,GST-010670,BB-051,2024-01-20,Pumpkin Spice Latte,espresso,1,1,1,3,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-006799,SVY-010671,GST-010671,BB-069,2024-05-03,Iced Matcha Latte,tea,0,0,1,5,3,too_sweet,fair,loyalty_regular,synthetic
PFD-006800,SVY-010672,GST-010672,BB-069,2024-03-08,Seasonal Cold Brew,cold_brew,1,1,1,4,2,balanced,good_value,seasonal_product_explorer,synthetic
PFD-006801,SVY-010673,GST-010673,BB-018,2024-05-07,Iced Matcha Latte,tea,0,1,1,4,3,balanced,good_value,occasional_guest,synthetic
PFD-006802,SVY-010674,GST-010674,BB-048,2024-03-04,Avocado Toast,food,0,1,1,3,3,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-006803,SVY-010675,GST-010675,BB-026,2024-02-05,Nitro Cold Brew,cold_brew,0,0,1,5,4,balanced,good_value,mobile_first_guest,synthetic
PFD-006804,SVY-010678,GST-010678,BB-051,2024-04-25,Pumpkin Spice Latte,espresso,1,1,1,4,4,too_sweet,too_expensive,seasonal_product_explorer,synthetic
PFD-006805,SVY-010679,GST-010679,BB-009,2024-06-21,Oat Milk Cortado,espresso,0,1,1,4,3,balanced,too_expensive,mobile_first_guest,synthetic
PFD-006806,SVY-010680,GST-010680,BB-081,2024-04-02,Nitro Cold Brew,cold_brew,0,0,1,3,1,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-006807,SVY-010681,GST-010681,BB-031,2024-01-09,Caramel Macchiato,espresso,0,0,1,2,1,balanced,fair,occasional_guest,synthetic
PFD-006808,SVY-010683,GST-010683,BB-034,2024-01-10,Blueberry Muffin,bakery,0,0,1,4,4,balanced,good_value,loyalty_regular,synthetic
PFD-006809,SVY-010684,GST-010684,BB-037,2024-06-18,Seasonal Cold Brew,cold_brew,1,0,1,5,3,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-006810,SVY-010685,GST-010685,BB-006,2024-02-02,Pumpkin Spice Latte,espresso,1,1,1,3,3,balanced,too_expensive,occasional_guest,synthetic
PFD-006811,SVY-010686,GST-010686,BB-051,2024-05-15,Turkey Sandwich,food,0,0,1,4,4,balanced,fair,mobile_first_guest,synthetic
PFD-006812,SVY-010688,GST-010688,BB-062,2024-05-11,Avocado Toast,food,0,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-006813,SVY-010689,GST-010689,BB-040,2024-04-27,Pumpkin Spice Latte,espresso,1,1,1,2,2,not_sweet_enough,too_expensive,mobile_first_guest,synthetic
PFD-006814,SVY-010690,GST-010690,BB-033,2024-01-13,Caramel Macchiato,espresso,0,0,1,3,3,too_sweet,fair,at_risk_guest,synthetic
PFD-006815,SVY-010691,GST-010691,BB-057,2024-06-28,Blueberry Muffin,bakery,0,0,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-006816,SVY-010694,GST-010694,BB-046,2024-02-09,Caramel Macchiato,espresso,0,0,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-006817,SVY-010695,GST-010695,BB-053,2024-04-08,Turkey Sandwich,food,0,1,1,2,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-006818,SVY-010697,GST-010697,BB-025,2024-03-23,Oat Milk Cortado,espresso,0,0,1,4,3,balanced,too_expensive,at_risk_guest,synthetic
PFD-006819,SVY-010698,GST-010698,BB-013,2024-02-09,Oat Milk Cortado,espresso,0,1,1,4,2,balanced,too_expensive,mobile_first_guest,synthetic
PFD-006820,SVY-010699,GST-010699,BB-071,2024-03-04,Iced Matcha Latte,tea,0,0,1,5,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-006821,SVY-010700,GST-010700,BB-052,2024-02-04,Classic Latte,espresso,0,0,1,5,4,balanced,fair,loyalty_regular,synthetic
PFD-006822,SVY-010701,GST-010701,BB-069,2024-02-20,Oat Milk Cortado,espresso,0,0,1,4,5,balanced,fair,occasional_guest,synthetic
PFD-006823,SVY-010703,GST-010703,BB-017,2024-03-14,Seasonal Cold Brew,cold_brew,1,1,1,4,3,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-006824,SVY-010705,GST-010705,BB-068,2024-03-05,Classic Latte,espresso,0,1,1,4,1,too_sweet,good_value,mobile_first_guest,synthetic
PFD-006825,SVY-010707,GST-010707,BB-074,2024-06-07,Iced Matcha Latte,tea,0,1,1,3,2,balanced,too_expensive,mobile_first_guest,synthetic
PFD-006826,SVY-010708,GST-010708,BB-015,2024-02-01,Classic Latte,espresso,0,0,1,4,4,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-006827,SVY-010709,GST-010709,BB-042,2024-06-14,Oat Milk Cortado,espresso,0,0,1,4,4,balanced,fair,price_sensitive_guest,synthetic
PFD-006828,SVY-010710,GST-010710,BB-086,2024-02-27,Nitro Cold Brew,cold_brew,0,0,1,5,5,not_sweet_enough,too_expensive,loyalty_regular,synthetic
PFD-006829,SVY-010711,GST-010711,BB-075,2024-01-21,Seasonal Cold Brew,cold_brew,1,1,1,4,1,too_sweet,fair,price_sensitive_guest,synthetic
PFD-006830,SVY-010713,GST-010713,BB-010,2024-06-28,Turkey Sandwich,food,0,0,1,4,4,too_sweet,fair,mobile_first_guest,synthetic
PFD-006831,SVY-010714,GST-010714,BB-019,2024-03-15,Turkey Sandwich,food,0,0,1,3,1,not_sweet_enough,too_expensive,at_risk_guest,synthetic
PFD-006832,SVY-010715,GST-010715,BB-089,2024-03-14,Oat Milk Cortado,espresso,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-006833,SVY-010716,GST-010716,BB-085,2024-01-25,Chocolate Croissant,bakery,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-006834,SVY-010717,GST-010717,BB-054,2024-06-27,Nitro Cold Brew,cold_brew,0,1,1,4,5,too_sweet,good_value,loyalty_regular,synthetic
PFD-006835,SVY-010719,GST-010719,BB-059,2024-02-02,Breakfast Burrito,food,0,0,1,4,3,too_sweet,fair,mobile_first_guest,synthetic
PFD-006836,SVY-010720,GST-010720,BB-009,2024-03-11,Chai Tea Latte,tea,0,0,1,5,4,too_sweet,fair,loyalty_regular,synthetic
PFD-006837,SVY-010721,GST-010721,BB-010,2024-02-24,Turkey Sandwich,food,0,0,1,3,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-006838,SVY-010722,GST-010722,BB-084,2024-05-11,Chocolate Croissant,bakery,0,0,1,4,3,too_sweet,good_value,at_risk_guest,synthetic
PFD-006839,SVY-010723,GST-010723,BB-022,2024-02-14,Avocado Toast,food,0,0,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-006840,SVY-010724,GST-010724,BB-068,2024-05-30,Avocado Toast,food,0,0,1,3,2,too_sweet,too_expensive,occasional_guest,synthetic
PFD-006841,SVY-010725,GST-010725,BB-027,2024-04-21,Blueberry Muffin,bakery,0,0,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-006842,SVY-010732,GST-010732,BB-037,2024-03-27,Iced Matcha Latte,tea,0,0,1,3,4,balanced,fair,occasional_guest,synthetic
PFD-006843,SVY-010735,GST-010735,BB-029,2024-03-24,Oat Milk Cortado,espresso,0,0,1,3,4,balanced,fair,price_sensitive_guest,synthetic
PFD-006844,SVY-010738,GST-010738,BB-054,2024-01-28,Classic Latte,espresso,0,0,1,5,4,balanced,too_expensive,occasional_guest,synthetic
PFD-006845,SVY-010741,GST-010741,BB-043,2024-04-03,Blueberry Muffin,bakery,0,1,1,3,3,balanced,fair,at_risk_guest,synthetic
PFD-006846,SVY-010742,GST-010742,BB-050,2024-01-14,Classic Latte,espresso,0,0,1,4,3,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-006847,SVY-010743,GST-010743,BB-015,2024-01-21,Nitro Cold Brew,cold_brew,0,0,1,2,1,balanced,too_expensive,at_risk_guest,synthetic
PFD-006848,SVY-010745,GST-010745,BB-064,2024-01-19,Chai Tea Latte,tea,0,0,1,5,2,balanced,too_expensive,occasional_guest,synthetic
PFD-006849,SVY-010746,GST-010746,BB-085,2024-05-30,Avocado Toast,food,0,0,1,5,3,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-006850,SVY-010748,GST-010748,BB-086,2024-03-20,Nitro Cold Brew,cold_brew,0,0,1,5,4,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-006851,SVY-010749,GST-010749,BB-063,2024-06-19,Blueberry Muffin,bakery,0,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-006852,SVY-010750,GST-010750,BB-019,2024-05-08,Pumpkin Spice Latte,espresso,1,1,1,3,4,balanced,good_value,seasonal_product_explorer,synthetic
PFD-006853,SVY-010751,GST-010751,BB-059,2024-04-23,Classic Latte,espresso,0,0,1,4,4,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-006854,SVY-010752,GST-010752,BB-059,2024-03-01,Caramel Macchiato,espresso,0,0,1,3,2,too_sweet,fair,at_risk_guest,synthetic
PFD-006855,SVY-010753,GST-010753,BB-006,2024-03-27,Pumpkin Spice Latte,espresso,1,1,1,5,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-006856,SVY-010756,GST-010756,BB-043,2024-05-24,Blueberry Muffin,bakery,0,0,1,5,4,balanced,good_value,seasonal_product_explorer,synthetic
PFD-006857,SVY-010757,GST-010757,BB-036,2024-04-20,Turkey Sandwich,food,0,1,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-006858,SVY-010759,GST-010759,BB-033,2024-02-11,Seasonal Cold Brew,cold_brew,1,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-006859,SVY-010760,GST-010760,BB-081,2024-05-03,Turkey Sandwich,food,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-006860,SVY-010761,GST-010761,BB-067,2024-06-05,Turkey Sandwich,food,0,0,1,3,2,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-006861,SVY-010762,GST-010762,BB-086,2024-03-23,Avocado Toast,food,0,0,1,4,2,too_sweet,fair,mobile_first_guest,synthetic
PFD-006862,SVY-010763,GST-010763,BB-086,2024-03-10,Seasonal Cold Brew,cold_brew,1,0,1,4,3,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-006863,SVY-010766,GST-010766,BB-063,2024-06-09,Blueberry Muffin,bakery,0,1,1,2,4,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-006864,SVY-010770,GST-010770,BB-066,2024-06-20,Seasonal Cold Brew,cold_brew,1,0,1,4,5,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-006865,SVY-010771,GST-010771,BB-041,2024-06-10,Classic Latte,espresso,0,1,1,3,3,balanced,fair,loyalty_regular,synthetic
PFD-006866,SVY-010772,GST-010772,BB-031,2024-04-30,Seasonal Cold Brew,cold_brew,1,1,1,3,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-006867,SVY-010774,GST-010774,BB-040,2024-04-27,Breakfast Burrito,food,0,0,1,2,1,balanced,fair,price_sensitive_guest,synthetic
PFD-006868,SVY-010775,GST-010775,BB-034,2024-01-28,Breakfast Burrito,food,0,0,1,3,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-006869,SVY-010777,GST-010777,BB-032,2024-05-20,Nitro Cold Brew,cold_brew,0,0,1,3,3,balanced,fair,mobile_first_guest,synthetic
PFD-006870,SVY-010779,GST-010779,BB-029,2024-03-05,Seasonal Cold Brew,cold_brew,1,1,1,4,3,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-006871,SVY-010780,GST-010780,BB-069,2024-05-09,Chai Tea Latte,tea,0,1,1,5,4,too_sweet,fair,loyalty_regular,synthetic
PFD-006872,SVY-010781,GST-010781,BB-058,2024-06-25,Caramel Macchiato,espresso,0,0,1,1,1,too_sweet,fair,at_risk_guest,synthetic
PFD-006873,SVY-010782,GST-010782,BB-007,2024-05-21,Caramel Macchiato,espresso,0,1,1,2,2,too_sweet,fair,at_risk_guest,synthetic
PFD-006874,SVY-010783,GST-010783,BB-084,2024-01-05,Cold Brew,cold_brew,0,1,1,5,2,too_sweet,fair,occasional_guest,synthetic
PFD-006875,SVY-010785,GST-010785,BB-012,2024-01-31,Chai Tea Latte,tea,0,0,1,3,3,too_sweet,good_value,price_sensitive_guest,synthetic
PFD-006876,SVY-010786,GST-010786,BB-067,2024-06-02,Cold Brew,cold_brew,0,0,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-006877,SVY-010787,GST-010787,BB-087,2024-03-08,Nitro Cold Brew,cold_brew,0,1,1,4,3,balanced,fair,mobile_first_guest,synthetic
PFD-006878,SVY-010790,GST-010790,BB-032,2024-01-26,Avocado Toast,food,0,0,1,4,5,balanced,fair,occasional_guest,synthetic
PFD-006879,SVY-010792,GST-010792,BB-026,2024-06-18,Chocolate Croissant,bakery,0,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-006880,SVY-010796,GST-010796,BB-087,2024-02-17,Chai Tea Latte,tea,0,0,1,3,4,balanced,fair,occasional_guest,synthetic
PFD-006881,SVY-010798,GST-010798,BB-034,2024-06-17,Classic Latte,espresso,0,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-006882,SVY-010799,GST-010799,BB-090,2024-05-10,Turkey Sandwich,food,0,0,1,5,3,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-006883,SVY-010802,GST-010802,BB-077,2024-05-12,Caramel Macchiato,espresso,0,1,1,4,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-006884,SVY-010804,GST-010804,BB-090,2024-01-19,Avocado Toast,food,0,0,1,3,2,balanced,fair,loyalty_regular,synthetic
PFD-006885,SVY-010807,GST-010807,BB-039,2024-02-08,Iced Matcha Latte,tea,0,1,1,4,5,balanced,good_value,occasional_guest,synthetic
PFD-006886,SVY-010808,GST-010808,BB-034,2024-04-05,Avocado Toast,food,0,0,1,4,5,balanced,fair,mobile_first_guest,synthetic
PFD-006887,SVY-010809,GST-010809,BB-072,2024-05-06,Cold Brew,cold_brew,0,0,1,4,4,balanced,good_value,loyalty_regular,synthetic
PFD-006888,SVY-010811,GST-010811,BB-049,2024-04-10,Seasonal Cold Brew,cold_brew,1,1,1,3,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-006889,SVY-010812,GST-010812,BB-044,2024-03-25,Turkey Sandwich,food,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-006890,SVY-010813,GST-010813,BB-048,2024-05-15,Seasonal Cold Brew,cold_brew,1,1,1,3,1,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-006891,SVY-010814,GST-010814,BB-042,2024-04-14,Avocado Toast,food,0,0,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-006892,SVY-010816,GST-010816,BB-076,2024-06-03,Cold Brew,cold_brew,0,0,1,4,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-006893,SVY-010817,GST-010817,BB-058,2024-06-11,Oat Milk Cortado,espresso,0,0,1,4,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-006894,SVY-010819,GST-010819,BB-076,2024-01-25,Pumpkin Spice Latte,espresso,1,1,1,5,3,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-006895,SVY-010820,GST-010820,BB-039,2024-02-28,Chai Tea Latte,tea,0,1,1,4,2,too_sweet,fair,at_risk_guest,synthetic
PFD-006896,SVY-010822,GST-010822,BB-088,2024-05-09,Avocado Toast,food,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-006897,SVY-010823,GST-010823,BB-087,2024-01-22,Cold Brew,cold_brew,0,0,1,3,2,too_sweet,fair,at_risk_guest,synthetic
PFD-006898,SVY-010826,GST-010826,BB-089,2024-05-29,Seasonal Cold Brew,cold_brew,1,0,1,5,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-006899,SVY-010827,GST-010827,BB-071,2024-06-22,Chocolate Croissant,bakery,0,0,1,4,5,too_sweet,too_expensive,occasional_guest,synthetic
PFD-006900,SVY-010829,GST-010829,BB-038,2024-05-16,Avocado Toast,food,0,0,1,4,3,too_sweet,fair,at_risk_guest,synthetic
PFD-006901,SVY-010830,GST-010830,BB-044,2024-04-30,Avocado Toast,food,0,0,1,4,5,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-006902,SVY-010833,GST-010833,BB-070,2024-04-07,Oat Milk Cortado,espresso,0,0,1,3,3,too_sweet,good_value,mobile_first_guest,synthetic
PFD-006903,SVY-010834,GST-010834,BB-080,2024-05-19,Chai Tea Latte,tea,0,1,1,3,2,balanced,fair,price_sensitive_guest,synthetic
PFD-006904,SVY-010835,GST-010835,BB-058,2024-04-10,Classic Latte,espresso,0,1,1,2,1,balanced,good_value,price_sensitive_guest,synthetic
PFD-006905,SVY-010836,GST-010836,BB-013,2024-05-06,Turkey Sandwich,food,0,0,1,4,3,balanced,fair,loyalty_regular,synthetic
PFD-006906,SVY-010838,GST-010838,BB-005,2024-05-27,Oat Milk Cortado,espresso,0,0,1,4,2,balanced,fair,mobile_first_guest,synthetic
PFD-006907,SVY-010839,GST-010839,BB-044,2024-02-19,Avocado Toast,food,0,0,1,5,4,balanced,fair,mobile_first_guest,synthetic
PFD-006908,SVY-010840,GST-010840,BB-072,2024-01-23,Chai Tea Latte,tea,0,0,1,3,2,too_sweet,good_value,at_risk_guest,synthetic
PFD-006909,SVY-010842,GST-010842,BB-044,2024-02-18,Turkey Sandwich,food,0,0,1,3,2,too_sweet,too_expensive,at_risk_guest,synthetic
PFD-006910,SVY-010843,GST-010843,BB-087,2024-03-07,Seasonal Cold Brew,cold_brew,1,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-006911,SVY-010844,GST-010844,BB-068,2024-02-26,Pumpkin Spice Latte,espresso,1,1,1,5,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-006912,SVY-010845,GST-010845,BB-040,2024-02-21,Blueberry Muffin,bakery,0,0,1,3,3,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-006913,SVY-010846,GST-010846,BB-007,2024-02-04,Iced Matcha Latte,tea,0,0,1,3,2,balanced,good_value,mobile_first_guest,synthetic
PFD-006914,SVY-010847,GST-010847,BB-082,2024-05-12,Blueberry Muffin,bakery,0,1,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-006915,SVY-010848,GST-010848,BB-056,2024-03-24,Turkey Sandwich,food,0,0,1,4,4,balanced,too_expensive,at_risk_guest,synthetic
PFD-006916,SVY-010849,GST-010849,BB-031,2024-04-22,Chocolate Croissant,bakery,0,0,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-006917,SVY-010852,GST-010852,BB-079,2024-05-21,Seasonal Cold Brew,cold_brew,1,1,1,4,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-006918,SVY-010854,GST-010854,BB-073,2024-04-05,Iced Matcha Latte,tea,0,0,1,5,5,too_sweet,good_value,loyalty_regular,synthetic
PFD-006919,SVY-010855,GST-010855,BB-038,2024-05-12,Iced Matcha Latte,tea,0,0,1,2,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-006920,SVY-010856,GST-010856,BB-066,2024-02-17,Chocolate Croissant,bakery,0,0,1,4,5,balanced,good_value,mobile_first_guest,synthetic
PFD-006921,SVY-010857,GST-010857,BB-016,2024-06-29,Oat Milk Cortado,espresso,0,1,1,4,5,too_sweet,fair,loyalty_regular,synthetic
PFD-006922,SVY-010859,GST-010859,BB-067,2024-01-10,Cold Brew,cold_brew,0,0,1,3,3,balanced,fair,loyalty_regular,synthetic
PFD-006923,SVY-010861,GST-010861,BB-057,2024-03-27,Chai Tea Latte,tea,0,1,1,5,2,too_sweet,fair,loyalty_regular,synthetic
PFD-006924,SVY-010862,GST-010862,BB-030,2024-04-01,Blueberry Muffin,bakery,0,0,1,3,2,too_sweet,fair,at_risk_guest,synthetic
PFD-006925,SVY-010863,GST-010863,BB-046,2024-02-02,Blueberry Muffin,bakery,0,1,1,5,5,balanced,fair,seasonal_product_explorer,synthetic
PFD-006926,SVY-010864,GST-010864,BB-040,2024-06-05,Seasonal Cold Brew,cold_brew,1,0,1,3,4,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-006927,SVY-010867,GST-010867,BB-038,2024-04-09,Blueberry Muffin,bakery,0,0,1,3,4,balanced,fair,at_risk_guest,synthetic
PFD-006928,SVY-010868,GST-010868,BB-024,2024-02-11,Caramel Macchiato,espresso,0,0,1,4,3,not_sweet_enough,too_expensive,loyalty_regular,synthetic
PFD-006929,SVY-010869,GST-010869,BB-083,2024-01-30,Seasonal Cold Brew,cold_brew,1,0,1,4,1,balanced,too_expensive,at_risk_guest,synthetic
PFD-006930,SVY-010872,GST-010872,BB-076,2024-05-25,Cold Brew,cold_brew,0,0,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-006931,SVY-010873,GST-010873,BB-021,2024-04-12,Classic Latte,espresso,0,0,1,5,2,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-006932,SVY-010874,GST-010874,BB-032,2024-03-14,Seasonal Cold Brew,cold_brew,1,1,1,5,1,too_sweet,too_expensive,occasional_guest,synthetic
PFD-006933,SVY-010877,GST-010877,BB-021,2024-06-20,Avocado Toast,food,0,0,1,4,5,balanced,too_expensive,loyalty_regular,synthetic
PFD-006934,SVY-010878,GST-010878,BB-067,2024-04-05,Nitro Cold Brew,cold_brew,0,0,1,3,4,too_sweet,good_value,loyalty_regular,synthetic
PFD-006935,SVY-010879,GST-010879,BB-074,2024-04-09,Nitro Cold Brew,cold_brew,0,0,1,5,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-006936,SVY-010880,GST-010880,BB-083,2024-03-06,Avocado Toast,food,0,0,1,3,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-006937,SVY-010881,GST-010881,BB-068,2024-03-25,Nitro Cold Brew,cold_brew,0,0,1,4,3,too_sweet,fair,loyalty_regular,synthetic
PFD-006938,SVY-010886,GST-010886,BB-034,2024-03-14,Chocolate Croissant,bakery,0,1,1,4,3,balanced,good_value,loyalty_regular,synthetic
PFD-006939,SVY-010887,GST-010887,BB-084,2024-05-30,Turkey Sandwich,food,0,0,1,3,2,too_sweet,good_value,occasional_guest,synthetic
PFD-006940,SVY-010888,GST-010888,BB-013,2024-02-19,Oat Milk Cortado,espresso,0,0,1,5,5,balanced,too_expensive,loyalty_regular,synthetic
PFD-006941,SVY-010889,GST-010889,BB-072,2024-05-29,Iced Matcha Latte,tea,0,0,1,4,4,too_sweet,fair,occasional_guest,synthetic
PFD-006942,SVY-010893,GST-010893,BB-028,2024-03-11,Chocolate Croissant,bakery,0,1,1,4,3,balanced,too_expensive,loyalty_regular,synthetic
PFD-006943,SVY-010894,GST-010894,BB-063,2024-01-07,Breakfast Burrito,food,0,0,1,5,3,balanced,fair,mobile_first_guest,synthetic
PFD-006944,SVY-010895,GST-010895,BB-022,2024-06-11,Breakfast Burrito,food,0,0,1,5,3,balanced,fair,at_risk_guest,synthetic
PFD-006945,SVY-010896,GST-010896,BB-024,2024-03-15,Seasonal Cold Brew,cold_brew,1,1,1,4,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-006946,SVY-010899,GST-010899,BB-064,2024-05-17,Caramel Macchiato,espresso,0,0,1,3,1,too_sweet,good_value,at_risk_guest,synthetic
PFD-006947,SVY-010901,GST-010901,BB-046,2024-06-19,Iced Matcha Latte,tea,0,0,1,1,1,balanced,fair,at_risk_guest,synthetic
PFD-006948,SVY-010902,GST-010902,BB-019,2024-06-14,Pumpkin Spice Latte,espresso,1,1,1,4,2,balanced,fair,occasional_guest,synthetic
PFD-006949,SVY-010904,GST-010904,BB-063,2024-03-29,Pumpkin Spice Latte,espresso,1,1,1,4,3,too_sweet,good_value,loyalty_regular,synthetic
PFD-006950,SVY-010906,GST-010906,BB-002,2024-04-02,Oat Milk Cortado,espresso,0,0,1,3,1,not_sweet_enough,good_value,at_risk_guest,synthetic
PFD-006951,SVY-010908,GST-010908,BB-031,2024-04-21,Chai Tea Latte,tea,0,0,1,4,4,balanced,too_expensive,occasional_guest,synthetic
PFD-006952,SVY-010909,GST-010909,BB-088,2024-04-08,Blueberry Muffin,bakery,0,0,1,3,4,balanced,good_value,price_sensitive_guest,synthetic
